domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
noblesso.sk,WEBS-0001,WS-34613,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,26.03.2020
nobrain.sk,WEBS-0001,WS-38146,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,01.11.2020
nobyelsat.sk,WEBS-0001,WS-12537,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,28.10.2020
nobyt.sk,WEBS-0001,NOBY-0003,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,08.11.2020
noccetar.sk,WEBS-0001,WS-11147,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,11.11.2020
noclue.sk,WEBS-0001,WS-64773,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,16.04.2020
nocnemocenie.sk,WEBG-0001,FERR-0042-4567,OK,ns1.nic.sk,ns2.nic.sk,ns3.nic.sk,ns4.nic.sk,26.11.2020
nocprava.sk,WEBS-0001,WS-68291,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,31.05.2020
noeemi.sk,WEBG-0001,NOMI-0003,OK,ns1.nic.sk,ns2.nic.sk,ns3.nic.sk,ns4.nic.sk,26.10.2020
noemi-dss.sk,QDIG-0003,H370137,OK,ns1.q7.sk,ns2.q7.sk,,,24.08.2020
noestav.sk,WEBS-0001,WS-41489,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,04.03.2021
nofinishline.sk,WEBS-0001,WS-70838,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,02.07.2021
nohavickomat.sk,ISKI-0001,H360685,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.10.2020
noindex.sk,WEBG-0001,WY-108048,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,06.12.2020
nolet.sk,ISKI-0001,NOLE-0002,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,22.11.2020
nolico.sk,WEBS-0001,WS-23473,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,01.11.2020
nonstoplekarna.sk,ISKI-0001,FORPSI-S480808,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.09.2020
norbertracz.sk,WEBS-0001,WS-48853,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,13.11.2020
norco-bikes.sk,ZONE-0002,ZONERSK-1009346,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,25.10.2020
nordex.sk,WEBS-0001,WS-71335,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,29.07.2020
nordic-kids.sk,WEBS-0001,WS-58608,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.05.2020
nordicair.sk,ISKI-0001,FORPSI-S510100,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,06.06.2020
nordiq.sk,WEBS-0001,WS-49182,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,11.07.2020
nordway.sk,WEBS-0001,WS-58405,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,14.05.2020
normalnespravy.sk,WEBS-0001,ECOP-0004,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,18.11.2020
noron.sk,WEBS-0001,WS-57096,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,24.06.2020
norstone.sk,ISKI-0001,FORPSI-S616067,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,29.08.2020
nortah.sk,WEBS-0001,WS-43138,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,11.08.2020
north-east.sk,WEBG-0001,NIC-HOSTING,OK,ns1.nic.sk,ns2.nic.sk,ns3.nic.sk,ns4.nic.sk,27.10.2020
northern-hunting.sk,ISKI-0001,FORPSI-S658636,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,08.07.2020
northouse.sk,WEBS-0001,WS-14645,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,27.03.2020
northtower.sk,WEBS-0001,WS-71465,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,31.07.2020
norto.sk,ISKI-0001,FORPSI-S500045,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,07.09.2020
norvegian.sk,ISKI-0001,FORPSI-S623802,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,17.07.2020
norvell.sk,ISKI-0001,FORPSI-S668139,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.06.2020
norwa-europe.sk,ISKI-0001,FORPSI-S405927,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,29.10.2020
norwaeurope.sk,ISKI-0001,FORPSI-S405927,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,29.10.2020
nosicskyfestival.sk,WEBS-0001,WS-67112,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,11.06.2020
nosk.sk,WEBG-0001,PEMI-0011,OK,ns1.nic.sk,ns2.nic.sk,ns3.nic.sk,ns4.nic.sk,29.11.2020
noskopartners.sk,WEBS-0001,WS-26374,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,15.11.2020
noskovic.sk,WEBS-0001,WS-38023,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,19.11.2020
notaboutyou.sk,WEBS-0001,WS-68603,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,06.06.2020
notar-galeria.sk,ISKI-0001,JUMA-0095,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,14.11.2020
notar-kalivodova.sk,WEBS-0001,WS-69603,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,25.06.2020
notar-liptovskymikulas.sk,WEBS-0001,WS-70283,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.07.2020
notar-terasa.sk,ISKI-0001,JUMA-0095,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,14.11.2020
notarliptovskymikulas.sk,WEBS-0001,WS-70283,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.07.2020
notebooky-dell.sk,WEBG-0001,PETE-1185-3959,OK,dns1.syphon.sk,dns2.syphon.sk,dns3.syphon.sk,,27.11.2020
noteda.sk,WEBS-0001,WS-41320,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,31.10.2020
notplastic.sk,ISKI-0001,FORPSI-S80476,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,21.08.2020
notporn.sk,ISKI-0001,FORPSI-S121340,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,01.10.2020
nova-cvernovka.sk,WEBS-0001,WS-71126,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,29.07.2020
nova-jamina.sk,ISKI-0001,LUKH-0006,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,01.11.2020
nova-sedacka.sk,ISKI-0001,BORI-0167,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.cn,07.09.2020
nova-x.sk,ELBI-0002,NOVY-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,10.09.2020
nova-xreklama.sk,ELBI-0002,NOVY-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,17.04.2020
novabc.sk,WEBS-0001,WS-76463,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,28.10.2020
novacvernovka.sk,WEBS-0001,WS-71126,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,29.07.2020
novadimenzia.sk,WEBS-0001,WS-56308,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,13.11.2020
novakoliba.sk,WEBS-0001,WS-7058,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,02.11.2020
novakupelka.sk,WEBS-0001,WS-24943,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.05.2020
novalampa.sk,ISKI-0001,BORI-0167,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,02.11.2020
novalcd.sk,ISKI-0001,FORPSI-S449227,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.09.2020
novalietava.sk,WEBS-0001,WS-50726,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,15.05.2020
novalja-plavby.sk,ISKI-0001,FORPSI-S353843,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,12.10.2020
novapress.sk,WEBG-0001,JNZA-0004,OK,ns1.nic.sk,ns2.nic.sk,ns3.nic.sk,ns4.nic.sk,26.10.2020
novapriekopa.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.04.2020
novastaromestska.sk,ELBI-0002,INTE-0151,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.08.2020
novastavba.sk,WEBS-0001,WS-71254,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,27.07.2020
novatechglobal.sk,WEBS-0001,WS-60566,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.04.2020
novavesnadzitavou.sk,ISKI-0001,OBEC-2122,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,12.05.2020
novavieska.sk,ISKI-0001,OBEC-0021,OK,ns.forpsi.net,ns.forpsi.cz,ns.forpsi.it,,17.03.2020
novavyhodnapozicka.sk,WEBS-0001,WS-69380,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,20.06.2020
nove-byty.sk,ELBI-0002,MITA-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.09.2020
nove-inzeraty.sk,WEBS-0001,PETE-2716,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,05.11.2020
noveaudikazdyrok.sk,WEBS-0001,WS-48721,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.05.2020
novebernolakovo.sk,WEBS-0001,WS-31934,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,30.09.2020
novebyvanierk.sk,ISKI-0001,FORPSI-S678181,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,24.10.2020
novegumy.sk,WEBS-0001,WS-76328,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,24.10.2020
novehodinky.sk,WEBS-0001,WS-52285,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,13.08.2020
noveinzeraty.sk,WEBS-0001,PETE-2716,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,05.11.2020
novekoncovky.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.05.2020
novelty.sk,WEBS-0001,WS-65604,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,12.04.2020
novem.sk,ELBI-0002,EFFE-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.12.2019
noveoratko.sk,WEBS-0001,WS-25607,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,28.10.2020
novesady.sk,ISKI-0001,OBEC-1009,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,26.02.2020
noveturany.sk,WEBS-0001,WS-51208,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.10.2020
novevlasy.sk,WEBS-0001,WS-70218,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.07.2020
novexplast.sk,WEBS-0001,WS-18040,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,16.04.2020
novezlavy.sk,WEBS-0001,WS-56286,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,24.07.2020
novitec-mclaren.sk,ISKI-0001,IGOR-0259,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.07.2020
novitec-spofec.sk,ISKI-0001,IGOR-0259,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,24.09.2020
novitec-tesla.sk,ISKI-0001,IGOR-0259,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.07.2020
novitec.sk,ISKI-0001,IGOR-0259,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,16.09.2020
novmalt.sk,WEBG-0001,NOVM-0001,OK,ns1.dnsbackup.net,ns2.dnsbackup.net,ns1.nameserver.sk,ns2.nameserver.sk,06.11.2019
novohradskepodzamcie.sk,ISKI-0001,FORPSI-S73283,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,27.04.2020
novomestskypivovar.sk,ELBI-0002,ELB-GYEXH7F0VZ8X,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.02.2020
novomestskypodcast.sk,ELBI-0002,ELB-VFTWSZ2RMO3Z,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.10.2020
novopayment.sk,ISKI-0001,FORPSI-S71042,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,19.07.2020
novorocnykoncert.sk,WEBS-0001,WS-1359,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.11.2020
novoseed.sk,ISKI-0001,FRES-0008,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,19.07.2020
novoslachteneodrodyvin.sk,WEBS-0001,WS-69249,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,19.06.2020
novotelecom.sk,WEBS-0001,WS-69463,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.06.2020
novotvar.sk,WEBS-0001,WS-68815,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,10.06.2020
novovital.sk,WEBG-0001,BYTO-0007,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,02.12.2019
novy-displej.sk,WEBS-0001,WS-66060,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.07.2020
novy-domov.sk,WEBS-0001,WS-65794,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,17.04.2020
novy-matrac.sk,ISKI-0001,BORI-0167,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.cn,07.09.2020
novyjantar.sk,WEBG-0001,WY-108023,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,05.12.2020
novystart.sk,ELBI-0002,ELB-434SJJAYZAV5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.06.2020
nowdown.sk,WEBS-0001,WS-55472,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.05.2020
nowodvorski.sk,WEBS-0001,WS-68449,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,04.06.2020
nowopay.sk,ISKI-0001,NOWO-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,14.10.2020
noxizone.sk,ISKI-0001,JANA-0669,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,29.12.2020
noze-kizlyar.sk,ISKI-0001,H396577,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.07.2020
nozemurin.sk,WEBS-0001,WS-66071,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,22.04.2020
noznice-berger.sk,ISKI-0001,OSLA-0001-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,09.05.2020
noznice-felco.sk,ISKI-0001,OSLA-0001-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,14.12.2019
npsr.sk,WEBS-0001,WS-70264,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.07.2020
nrb.sk,QDIG-0003,RIMS-0010,OK,ns1.q7.sk,ns2.q7.sk,,,17.09.2020
nrsa.sk,ISKI-0001,ARPD-0018,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,08.09.2020
nrtour.sk,WEBS-0001,WS-68252,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,30.05.2020
nrvip.sk,WEBS-0001,WS-66542,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,30.04.2020
nsd.sk,WEBS-0001,WS-76936,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,05.11.2020
nso.sk,WEBS-0001,WS-2111,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,15.11.2020
nsrvke.sk,ISKI-0001,REGI-0127,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,23.09.2020
ntcpoprad.sk,WEBS-0001,WS-43905,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.11.2020
ntr-nutrition.sk,WEBS-0001,WS-68420,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.06.2020
ntrnutrition.sk,WEBS-0001,WS-68420,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.06.2020
ntsup.sk,ISKI-0001,NTSU-0002,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.09.2020
nuans.sk,WEBS-0001,WS-29729,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,16.05.2020
nudancefest.sk,ELBI-0002,OCIC-0034,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.10.2020
nuevo.sk,WEBS-0001,WS-66255,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.11.2020
nukeproof.sk,WEBS-0001,WS-20626,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,31.07.2020
nullifier.sk,WEBS-0001,WS-45034,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,25.10.2020
nuluciame.sk,ISKI-0001,FORPSI-S649818,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,14.11.2020
numerologicka.sk,WEBG-0001,EDOB-0001-3959,OK,dns1.syphon.sk,dns2.syphon.sk,dns3.syphon.sk,,18.10.2020
numzoznamka.sk,ISKI-0001,FORPSI-S207199,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,01.11.2020
nunez.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.01.2020
nunushop.sk,WEBS-0001,WS-67639,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,20.05.2020
nupsesogroup.sk,WEBS-0001,NUPS-0001-4025,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,28.04.2020
nutricentrum.sk,WEBG-0001,NUTR-0003,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,11.11.2020
nutrigen.sk,ISKI-0001,SLAV-0313,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,29.09.2020
nutrihouse.sk,WEBS-0001,WS-11253,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.05.2020
nutrinam.sk,ISKI-0001,FORPSI-S677422,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,15.10.2020
nutrition-online.sk,ISKI-0001,FORPSI-S678117,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,23.10.2020
nuxe-lekarne.sk,ISKI-0001,H405795,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,07.08.2022
nveybaby.sk,WEBS-0001,WS-69595,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,25.06.2020
nvoptics.sk,ISKI-0001,FORPSI-S670242,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,22.07.2020
nwave.sk,ISKI-0001,NEXT-0026,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,ns.forpsi.cn,03.10.2020
nwsmartou.sk,WEBS-0001,WS-67947,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,25.05.2020
ny.sk,ELBI-0002,LADI-0650-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.11.2019
nymfomanky.sk,ISKI-0001,H360685,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,20.09.2020
nyrovce.sk,ISKI-0001,OBEC-1880,OK,ns.forpsi.net,ns.forpsi.cz,ns.forpsi.it,,01.04.2020
nyrro.sk,WEBS-0001,WS-60147,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,25.10.2020
nyugdijban.sk,WEBG-0001,WY-107906,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,18.10.2020
nzmont.sk,WEBS-0001,WS-20215,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,05.06.2020
o3w.sk,WEBS-0001,WS-68670,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.06.2020
oabse.sk,WEBG-0001,OCHR-0009,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,05.11.2020
oakuktt.sk,WEBS-0001,OBCH-0029-4025,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,30.10.2020
oasis-lab.sk,WEBG-0001,OISL-0001,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,20.11.2020
oasislounge.sk,WEBS-0001,WS-69322,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,19.06.2020
oastme.sk,ELBI-0002,ELB-IH5ADW98AM37,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.09.2020
oaute.sk,WEBG-0001,JIKA-0001,OK,ns1.nameserver.sk,ns2.nameserver.sk,ns1.dnsbackup.net,ns2.dnsbackup.net,13.11.2019
obace.sk,WEBS-0001,WS-34336,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,12.08.2020
obagi.sk,WEBS-0001,SIKL-0002,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.11.2020
obagmania.sk,ISKI-0001,H397893,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,11.09.2020
obagmanie.sk,ISKI-0001,H397893,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,11.09.2020
obagstore.sk,ISKI-0001,H397893,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,20.08.2020
obakecars.sk,WEBS-0001,WS-64473,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,05.11.2020
obakegroupsk.sk,WEBS-0001,WS-68421,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,16.06.2020
obalky-krabice.sk,WEBS-0001,WS-4613,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,30.07.2020
obalkykrabice.sk,WEBS-0001,WS-4613,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,30.07.2020
obalto.sk,ISKI-0001,FORPSI-S610397,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,07.09.2020
obalyshop.sk,WEBS-0001,WS-27031,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,19.11.2020
obalyzkartonu.sk,WEBS-0001,WS-66437,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.09.2020
obcanjeibahovno.sk,WEBS-0001,WS-76813,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,03.11.2020
obcanzadverami.sk,WEBS-0001,WS-42248,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,23.05.2020
obchodbezodpadu.sk,WEBS-0001,WS-19371,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.05.2020
obchodisko.sk,ISKI-0001,JOZE-0404,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,27.10.2020
obchodkunaj.sk,ISKI-0001,TOMD-0055,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.07.2020
obchodna48.sk,WEBS-0001,WS-71960,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.08.2020
obchodna70.sk,WEBS-0001,WS-29155,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,16.06.2020
obchodnaaokolie.sk,WEBG-0001,TRUS-0012,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,07.10.2020
obchodnapanvici.sk,WEBS-0001,WS-19213,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,06.11.2020
obchodniejenahoda.sk,ISKI-0001,FORPSI-S415287,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.10.2020
obchodnyaudit.sk,WEBS-0001,WS-2707,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,07.08.2020
obchodnydomprior.sk,WEBS-0001,WS-68618,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,08.11.2020
obchodnysud.sk,ELBI-0002,OBCH-0079-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.04.2020
obchodpodlah.sk,ISKI-0001,KPPS-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,30.09.2020
obchodprealergikov.sk,ISKI-0001,H398219,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,09.08.2020
obchodprezvierata.sk,ISKI-0001,MARE-1263,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,02.09.2020
obchodsypka.sk,WEBG-0001,WY-89201,OK,ns1.wy.sk,ns2.wy.sk,ns1.wydns.net,ns2.wydns.net,09.04.2020
obchodujonline.sk,ISKI-0001,MARK-0177,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,17.09.2020
obchody.sk,WEBS-0001,KRIS-0144,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,08.11.2020
obcianskykandidat.sk,ISKI-0001,FORPSI-S644588,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.09.2020
obec-cernik.sk,ISKI-0001,OBEC-1798,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,22.08.2020
obec-chanava.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.01.2020
